type,date,author,latitude,longitude, location,major_event,sentiment,message
mbdata,20140123172945,teresaJ,,,,chatter,positive,RT @SaveOurWildlands Celebrate National Scarlet Cormorant Day! SOW.kronos/helpnow
mbdata,20140123172950,KronosQuoth,,,,chatter,positive,"Winning isnt everything, but wanting to win is.  #KronosStar #POKRally"
mbdata,20140123172950,KronosQuoth,,,,chatter,positive,"Thinking should become your capital asset, no matter whatever ups and downs you come across in your life.  #POKRally #HI"
mbdata,20140123173000,Viktor-E,,,,pok_rally,neutral,Erik's guitar is a 1965 12-string Nashville-tuned custom Rinaldo maple with a rosewood fingerboard
mbdata,20140123173000,KronosStar,,,,pok_rally,negative,#APD has closed Parla St from Egeou St North to Alm St. #KronosStar
mbdata,20140123173000,AbilaPost,,,,pok_rally,negative,#APD has closed Parla St from Egeou St North to Alm St due to size of POK rally #AbilaPost
mbdata,20140123173021,KronosQuoth,,,,chatter,positive,"If the wind will not serve, take to the oars.  #KronosStar #POKRally"
mbdata,20140123173045,CentralBulletin,,,,pok_rally,negative,police have closed streets surrounding POK rally in Abila #Abila #CentralBulletin
mbdata,20140123173046,KronosQuoth,,,,chatter,positive,"When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.  #KronosStar #POKRally"
mbdata,20140123173046,KronosQuoth,,,,chatter,positive,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI
mbdata,20140123173046,KronosQuoth,,,,chatter,positive,I attribute my success to this: I never gave or took any excuse.  #KronosStar #POKRally
mbdata,20140123173100,muppiesRock,,,,pok_rally,negative,RT @AbilaPost #APD has closed Parla St from Egeou St North to Alm St due to size of POK rally #AbilaPost
mbdata,20140123173104,Viktor-E,,,,pok_rally,neutral,Bert Hanns grew up on a small farm near the Notios Mountain Range
mbdata,20140123173104,anaregents,,,,pok_rally,positive,Viktor-E is taking the stage!� should be a good show
mbdata,20140123173104,FriendsOfKronos,,,,pok_rally,negative,#APD has closed surrounding streets of POK rally is it crackdown time? hope so
mbdata,20140123173116,KronosQuoth,,,,chatter,positive,Go confidently in the direction of your dreams.  Live the life you have imagined.  #KronosStar #POKRally
mbdata,20140123173116,KronosQuoth,,,,chatter,positive,"I find that the harder I work, the more luck I seem to have.  #POKRally #HI"
mbdata,20140123173116,carjunkers,,,,chatter,neutral,time for a refill ? refill your meds online at drugs.kronos/cheappills #abila #pharmacyripoff
mbdata,20140123173143,KronosQuoth,,,,chatter,positive,"Everything has beauty, but not everyone can see.  #KronosStar #POKRally"
mbdata,20140123173143,KronosQuoth,,,,chatter,positive,There are two types of people who will tell you that you cannot make a difference in this world. #POKRally #HI
mbdata,20140123173143,KronosQuoth,,,,chatter,positive,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI
mbdata,20140123173148,powercrystals,,,,chatter,neutral,Anyone know the name of the shoe repair on Egeou St ?
mbdata,20140123173148,MindOfKronos,,,,pok_rally,negative,"And there he is in all his """"glory"""". Mr. No talent himself."""""
mbdata,20140123173200,gardener4958,,,,pok_rally,neutral,RT @AbilaPost #APD has closed Parla St from Egeou St North to Alm St due to size of POK rally #AbilaPost
mbdata,20140123173200,POK,,,,pok_rally,neutral,"Musician Bert Hanns of Viktor-E introduces tha band and talks about their song """"River Soldiers"""""""""
mbdata,20140123173200,ReggieWassali,,,,pok_rally,positive,Viktor-E! Viktor-E! every great cause needs great music #POKRally
mbdata,20140123173200,MindOfKronos,,,,pok_rally,neutral,Then why did you book Victor? #POKRally
ccdata,20140123173200,,,,3234 N. Avionos St,unknown,positive,ALARM-SECURE NO CRIME
mbdata,20140123173204,vetsRock,,,,pok_rally,negative,RT @FriendsOfKronos #APD has closed surrounding streets of POK rally is it crackdown time? hope so
mbdata,20140123173205,superhero447,,,,spam,positive,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit
mbdata,20140123173205,KronosQuoth,,,,chatter,positive,"If you can dream it, you can achieve it.  #KronosStar #POKRally"
mbdata,20140123173230,KronosQuoth,,,,chatter,positive,"Nothing is impossible, the word itself says, Im possible!  #KronosStar #POKRally"
mbdata,20140123173255,Viktor-E,,,,pok_rally,neutral,Erik Gastov and Lero Robeson went to the same Abila secondary school - but didn't meet until after they'd graduated!
mbdata,20140123173255,ourcountryourrights,,,,pok_rally,negative,River Soldiers - who says we have to stand by and watch as they pollute our country? #POK
mbdata,20140123173255,FriendsOfKronos,,,,pok_rally,negative,boycott Viktor-E! boycott Viktor-E! terrorist supporters are terrorists #POK
mbdata,20140123173255,Officia1AbilaPost,,,,chatter,positive,"Elian discovered alive, living in Tethys. smad.co.kronos/xx3942"
mbdata,20140123173300,worldWatcher,,,,pok_rally,negative,RT @AbilaPost #APD has closed Parla St from Egeou St North to Alm St due to size of POK rally #AbilaPost
mbdata,20140123173300,POK,,,,pok_rally,positive,Viktor-E's song 'River Soldiers' was inspired by the work POK did for the town of Elodis
mbdata,20140123173300,truccotrucco,36.052,24.852,,pok_rally,neutral,#RememberJuliana #RememberElian #VivaSylvia
mbdata,20140123173301,KronosQuoth,,,,chatter,positive,"If you want your children to turn out well, spend twice as much time with them, and half as much money.  #KronosStar #POKRally"
mbdata,20140123173321,KronosQuoth,,,,chatter,positive,It is better to fail in originality than to succeed in imitation.  #POKRally #HI
mbdata,20140123173321,KronosQuoth,,,,chatter,positive,"Thinking should become your capital asset, no matter whatever ups and downs you come across in your life.  #POKRally #HI"
mbdata,20140123173344,KronosQuoth,,,,chatter,positive,"Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI"
mbdata,20140123173345,blueSunshine,,,,pok_rally,negative,RT @CentralBulletin police have closed streets surrounding POK rally in Abila #Abila #CentralBulletin
mbdata,20140123173345,gardener4958,,,,pok_rally,negative,RT @CentralBulletin police have closed streets surrounding POK rally in Abila #Abila #CentralBulletin
mbdata,20140123173400,POK,,,,pok_rally,positive,The audience is cheering at the refrain of River Soldiers
mbdata,20140123173400,maha_Homeland,,,,pok_rally,neutral,Viktor-E playing 'River Soldiers' - such a bittersweet haunting song
mbdata,20140123173400,Viktor-E,,,,pok_rally,positive,Ellen Lomax credits her grandmother for introducing her to music at an early age.
mbdata,20140123173400,AbilaPost,,,,pok_rally,neutral,Viktor-E is playing a song River Soldiers #POKrally #AbilaPost
mbdata,20140123173400,anaregents,,,,pok_rally,positive,"Viktor-E is playing """"river soldiers"""" it tugs at the heart strings #RememberJuliana #RememberElian #POK"""""
mbdata,20140123173400,ourcountryourrights,,,,pok_rally,neutral,River Soldiers #Remember Juliana #JusticeForElian
ccdata,20140123173400,,,,N. Taxiarchon St / N. Arkadou St,unknown,negative,VEHICLE ACCIDENT-REPORT
mbdata,20140123173404,brain448,,,,pok_rally,neutral,RT @Viktor-E Bert Hanns grew up on a small farm near the Notios Mountain Range
mbdata,20140123173408,KronosQuoth,,,,chatter,positive,"Trust because you are willing to accept the risk, not because it's safe or certain.  #POKRally #HI"
mbdata,20140123173408,KronosQuoth,,,,chatter,positive,"There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally"
mbdata,20140123173408,Clevvah4Evah,,,,chatter,positive,Best seizure salad evvah #POK #Rally #Grammar
mbdata,20140123173433,KronosQuoth,,,,chatter,positive,A person who never made a mistake never tried anything new.  #KronosStar #POKRally
mbdata,20140123173433,KronosQuoth,,,,chatter,positive,Non-judgment shapes reckless self-knowledge #POKRally #HI
mbdata,20140123173434,MindOfKronos,,,,chatter,positive,Freebird!! #POK
mbdata,20140123173445,henri,,,,pok_rally,negative,RT @CentralBulletin police have closed streets surrounding POK rally in Abila #Abila #CentralBulletin
mbdata,20140123173445,pinky,,,,pok_rally,negative,RT @CentralBulletin police have closed streets surrounding POK rally in Abila #Abila #CentralBulletin
ccdata,20140123173501,,,,N. Artakis St / N. Evzonon St,unknown,neutral,TRAFFIC STOP
mbdata,20140123173504,KronosQuoth,,,,chatter,positive,Only put off until tomorrow what you are willing to die having left undone.  #POKRally #HI
mbdata,20140123173504,KronosQuoth,,,,chatter,positive,"The most difficult thing is the decision to act, the rest is merely tenacity.  #KronosStar #POKRally"
mbdata,20140123173527,KronosQuoth,,,,chatter,positive,"Whatever the mind of man can conceive and believe, it can achieve.  #KronosStar #POKRally"
mbdata,20140123173527,KronosQuoth,,,,chatter,positive,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI"
mbdata,20140123173527,KronosQuoth,,,,chatter,positive,The mind is everything. What you think you become.   #KronosStar #POKRally
mbdata,20140123173527,KronosQuoth,,,,chatter,positive,What seems to us as bitter trials are often blessings in disguise. #POKRally #HI
mbdata,20140123173538,Viktor-E,,,,pok_rally,positive,"Lero Robeson plays many stringed instruments, including the lute, the laouto, the torban, the yehu and the rubab."
mbdata,20140123173538,FriendsOfKronos,,,,pok_rally,negative,figured it out: POK are hippy terrorists
mbdata,20140123173550,KronosQuoth,,,,chatter,positive,"As we look ahead into the next century, leaders will be those who empower others.  #POKRally #HI"
mbdata,20140123173550,KronosQuoth,,,,chatter,positive,"Happiness is a butterfly, which when pursued, is always beyond your grasp. #POKRally #HI"
mbdata,20140123173600,lindyT,,,,pok_rally,neutral,RT @maha_Homeland Viktor-E playing 'River Soldiers' - such a bittersweet haunting song
mbdata,20140123173611,POK,,,,pok_rally,positive,song River Soldiers: We should make war not on each other but on pollution and hate
mbdata,20140123173611,footfingers,36.054,24.902,,pok_rally,Positive,you have the power to take Kronos back for the poeple #POK
ccdata,20140123173611,,,,2999 N. Arkadiou St,Fire,Neutral,PARK CHECK
mbdata,20140123173617,KronosQuoth,,,,pok_rally,Negative,"There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally"
mbdata,20140123173617,junkman377,,,,Chatter,Positive,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars
mbdata,20140123173617,KronosQuoth,,,,pok_rally,Negative,"You cant use up creativity.  The more you use, the more you have.  #KronosStar #POKRally"
mbdata,20140123173617,dirtdigger334,,,,Chatter,Neutral,"A tear is 1% water, 99% feelings #POK #Rally #Grammar"
mbdata,20140123173642,KronosQuoth,,,,pok_rally,Negative,If you want to achieve greatness stop asking for permission.  #POKRally #HI
mbdata,20140123173642,KronosQuoth,,,,pok_rally,negative,"When in doubt, punt!  #KronosStar #POKRally"
mbdata,20140123173655,slamrjamr,,,,Spam,Negative,"RT @Officia1AbilaPost Elian discovered alive, living in Tethys. smad.co.kronos/xx3942"
mbdata,20140123173709,superhero447,,,,Spam,Negative,I trust this goodstuff.kronos/links #abilasFinest
mbdata,20140123173709,KronosQuoth,,,,pok_rally,Positive,Do one thing every day that scares you.  #POKRally #HI
mbdata,20140123173731,KronosQuoth,,,,pok_rally,Positive,The road to success and the road to failure are almost exactly the same.  #POKRally #HI
mbdata,20140123173731,KronosQuoth,,,,Chatter,Positive,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI
mbdata,20140123173731,cheapgoods998,,,,Chatter,Neutral,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit
mbdata,20140123173731,KronosQuoth,,,,pok_rally,Negative,"Strive not to be a success, but rather to be of value.  #KronosStar #POKRally"
mbdata,20140123173738,farmboy,,,,Spam,Negative,RT @FriendsOfKronos figured it out: POK are hippy terrorists
mbdata,20140123173753,KronosQuoth,,,,pok_rally,Negative,The two most important days in your life are the day you are born and the day you find out why.  #KronosStar #POKRally
mbdata,20140123173802,Viktor-E,,,,spam,Negative,Viktor-E covers th Joni Mitchell classis Big Yellow Taxi
mbdata,20140123173802,truthforcadau,36.051,24.854,,Spam,Negative,great new song from Viktor-E! River Soldiers is so powerful #POKRallyinthePark #viktor-e
ccdata,20140123173802,,,,S. Achilleos St / S. Utanfor St,Spam,Neutral,BUSINESS CHECK
mbdata,20140123173814,SaveOurWildlands,,,,Chatter,Positive,Everyone here at the POK rally is getting in the mood with music!
mbdata,20140123173814,ReggieWassali,,,,pok_rally,Neutral,River Soldiers new favorite! #Viktor-E #POKRally
ccdata,20140123173814,,,,N/A,fire,Negative,INCOMPLETE CALL FOR POLICE
mbdata,20140123173824,KronosQuoth,,,,Chatter,Negative,Real difficulties can be overcome; it is only the imaginary ones that are unconquerable.  #POKRally #HI
mbdata,20140123173824,KronosQuoth,,,,pok_rally,Negative,It does not matter how slowly you go as long as you do not stop.  #KronosStar #POKRally
mbdata,20140123173824,Clevvah4Evah,,,,pok_rally,Positive,The rally has peaked my interest! #POK #Rally #Grammar
mbdata,20140123173852,KronosQuoth,,,,Chatter,Neutral,"I find that the harder I work, the more luck I seem to have.  #POKRally #HI"
mbdata,20140123173852,KronosQuoth,,,,pok_rally,Negative,"The number one reason people fail in life is because they listen to their friends, family, and neighbors.  #POKRally #HI"
mbdata,20140123173852,KronosQuoth,,,,Chatter,Neutral,Our consciousness arises and subsides in mortal success #POKRally #HI
ccdata,20140123173900,,,,2014 Sannan Pky,Fire,Negative,TRAFFIC STOP
mbdata,20140123173916,KronosQuoth,,,,pok_rally,Negative,Education costs money.  But then so does ignorance.  #KronosStar #POKRally
mbdata,20140123173916,KronosQuoth,,,,Chatter,Neutral,The first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #POKRally #HI
mbdata,20140123173916,KronosQuoth,,,,pok_rally,Negative,To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI
mbdata,20140123173940,KronosQuoth,,,,pok_rally,Positive,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI"
mbdata,20140123173940,KronosQuoth,,,,pok_rally,Neutral,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.  #KronosStar #POKRally"
mbdata,20140123173940,KronosQuoth,,,,Chatter,Neutral,"I have not failed. I've just found 10,000 ways that won't work.  #POKRally #HI"
mbdata,20140123174000,junk99902,,,,Chatter,Positive,Booking Abila City Park for the Human Trafficking rally in March #SavePeople
mbdata,20140123174006,KronosQuoth,,,,pok_rally,Positive,Nothing in the world is more common than unsuccessful people with talent.  #POKRally #HI
mbdata,20140123174006,junkman377,,,,pok_rally,Negative,He who hesitates is lost! #KronosStar #POKRally
mbdata,20140123174006,KronosQuoth,,,,pok_rally,Negative,"Waste not, want not  #KronosStar #POKRally"
mbdata,20140123174006,KronosQuoth,,,,pok_rally,Positive,The distance between insanity and genius is measured only by success.  #POKRally #HI
mbdata,20140123174032,KronosQuoth,,,,pok_rally,Negative,Either write something worth reading or do something worth writing.  #KronosStar #POKRally
mbdata,20140123174052,KronosQuoth,,,,pok_rally,Negative,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI"
mbdata,20140123174056,POK,,,,chatter,Neutral,Bert invites everyone to sing along with their next song
ccdata,20140123174056,,,,N. Berlau St / N. Taxiarchon Ave,Fire,Negative,SUBJECT STOP
ccdata,20140123174100,,,,4777 N. Arkadou St,Fire,Negative,DISTURBANCE-NOISE
mbdata,20140123174102,siliconKing,,,,Chatter,Negative,RT @truthforcadau great new song from Viktor-E! River Soldiers is so powerful #POKRallyinthePark #viktor-e
mbdata,20140123174122,KronosQuoth,,,,pok_rally,Positive,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI
mbdata,20140123174150,KronosQuoth,,,,pok_rally,Negative,"The function of leadership is to produce more leaders, not more followers.  #POKRally #HI"
mbdata,20140123174200,Viktor-E,,,,Chatter,Neutral,"Viktor-E sings ""Big Yellow Taxi"" by Joni Mitchell, one of the greatest songwriters of our time"
mbdata,20140123174200,anaregents,,,,Spam,Neutral,Viktor-E is playing Joni Mitchell's Big Yellow Taxi. Great song
mbdata,20140123174200,footfingers,36.054,24.902,,Spam,Negative,corrupt Tethan corporations pollute your land and kill your children #POK
mbdata,20140123174200,Officia1AbilaPost,,,,Spam,Negative,Abila police corruption scandal - the #POK connection.  smad.co.kronos/1s923k9
ccdata,20140123174200,,,,Vissaraki St / Rist Way,Fire,Negative,VEHICLE ACCIDENT-REPORT
mbdata,20140123174214,slamrjamr,,,,pok_rally,Negative,RT @ReggieWassali River Soldiers new favorite! #Viktor-E #POKRally
mbdata,20140123174219,Clevvah4Evah,,,,pok_rally,Negative,Always flush out your ideas before presenting #POK #Rally #Grammar
mbdata,20140123174219,KronosQuoth,,,,pok_rally,Negative,"If youre offered a seat on a rocket ship, dont ask what seat! Just get on.  #KronosStar #POKRally"
mbdata,20140123174231,POK,,,,Chatter,Neutral,everyone here at the POK Rally in the Park is singing along with Viktor-E to Mitchell's Big Yellow Taxi
mbdata,20140123174231,SaveOurWildlands,,,,spam,Neutral,Crowd is wild over music from Viktor-E
mbdata,20140123174231,FriendsOfKronos,,,,pok_rally,Negative,POK teror destroys Joni Mitchell song - never think of it the same
ccdata,20140123174231,,,,N. Alexandrias St / N. Evzonon St,Fire,Neutral,TRAFFIC STOP
mbdata,20140123174241,KronosQuoth,,,,pok_rally,Negative,An unexamined life is not worth living.  #KronosStar #POKRally
mbdata,20140123174241,rockinHW,,,,Chatter,Positive,"I lost a bunch of weight, this stuff works! look at news article diet.kronos/starvenow  #abila #bestfood"
mbdata,20140123174241,eazymoney,,,,Spam,Neutral,I recommend this site #abila dates.kronos/clickhere
mbdata,20140123174241,KronosQuoth,,,,Spam,Neutral,"If you do what you always did, you will get what you always got.  #POKRally #HI"
mbdata,20140123174300,sarajane,,,,Spam,Negative,RT @junk99902 Booking Abila City Park for the Human Trafficking rally in March #SavePeople
mbdata,20140123174306,KronosQuoth,,,,pok_rally,Neutral,"Courage is resistance to fear, mastery of fear - not absense of fear.  #POKRally #HI"
mbdata,20140123174306,KronosQuoth,,,,pok_rally,Neutral,"If you can't explain it simply, you don't understand it well enough.  #POKRally #HI"
mbdata,20140123174306,KronosQuoth,,,,pok_rally,Negative,Its not the years in your life that count. Its the life in your years.  #KronosStar #POKRally
mbdata,20140123174309,Viktor-E,,,,Chatter,Positive,Bert credits Joni Mitchell with inspiring him to show his community activism through music.
mbdata,20140123174309,ourcountryourrights,,,,Chatter,Negative,why do they hate us for wanting clean water? their hate is irrational
ccdata,20140123174309,,,,2211 N. Artakis St,Fire,Negative,MISDEMEANOR ASSAULT-IN PROGRESS
mbdata,20140123174333,KronosQuoth,,,,pok_rally,Negative,If you're going through hell keep going.  #POKRally #HI
mbdata,20140123174356,courage4life,,,,Spam,Neutral,RT @POK Bert invites everyone to sing along with their next song
mbdata,20140123174400,joyce101,,,,Spam,Neutral,RT @Officia1AbilaPost Abila police corruption scandal - the #POK connection.  smad.co.kronos/1s923k9
mbdata,20140123174400,POK,,,,Chatter,Neutral,What an enthusiastic response from the crowd to Viktor-E!
mbdata,20140123174400,footfingers,36.054,24.902,,Chatter,Negative,"people of Kronos, rise up and take your country back! #POK"
ccdata,20140123174400,,,,1439 N. Utanfor St,Fire,Negative,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS
mbdata,20140123174403,maskedWoman101,,,,Spam,Neutral,Hi! I advise you to visit this link hottips.kronos/trading #abila
mbdata,20140123174403,KronosQuoth,,,,Spam,Negative,"Your time is limited, so dont waste it living someone elses life.  #KronosStar #POKRally"
mbdata,20140123174409,vonneka,,,,Chatter,Positive,RT @Viktor-E Bert credits Joni Mitchell with inspiring him to show his community activism through music.
mbdata,20140123174425,KronosQuoth,,,,pok_rally,negative,"Either you run the day, or the day runs you.  #KronosStar #POKRally"
mbdata,20140123174425,KronosQuoth,,,,Chatter,Neutral,"Thinking should become your capital asset, no matter whatever ups and downs you come across in your life.  #POKRally #HI"
mbdata,20140123174425,KronosQuoth,,,,Chatter,Negative,Success does not consist in never making mistakes but in never making the same one a second time.  #POKRally #HI
mbdata,20140123174430,SaveOurWildlands,,,,chatter,Positive,A lot of passionate singing at Abila City Park today - all for a great cause
mbdata,20140123174446,meds4realz43,,,,pok_rally,Negative,He who hesitates is lost! #KronosStar #POKRally
mbdata,20140123174446,KronosQuoth,,,,Chatter,Positive,"Take up one idea. Make that one idea your life - think of it, dream of it, live on that idea.#POKRally #HI"
mbdata,20140123174500,muppiesRock,,,,spam,Negative,RT @footfingers corrupt Tethan corporations pollute your land and kill your children #POK
mbdata,20140123174500,maha_Homeland,,,,Spam,Neutral,Viktor-E is bringing their special blend of inspiration and music to the POK Rally in the Park!
mbdata,20140123174512,KronosQuoth,,,,pok_rally,Positive,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI
mbdata,20140123174512,KronosQuoth,,,,pok_rally,Positive,All progress takes place outside the comfort zone.  #POKRally #HI
mbdata,20140123174512,KronosQuoth,,,,pok_rally,Negative,I am not a product of my circumstances. I am a product of my decisions.  #KronosStar #POKRally
mbdata,20140123174543,Clevvah4Evah,,,,Spam,Neutral,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar
mbdata,20140123174611,Viktor-E,,,,chatter,Positive,"There's still time to join the band at the Abila City Park, Viktor-E will be playing after the POk presentations are done!"
ccdata,20140123174611,,,,2411 N. Averof St,Fire,Negative,ALARM-SECURE NO CRIME
mbdata,20140123174614,KronosQuoth,,,,pok_rally,Negative,The best time to plant a tree was 20 years ago. The second best time is now.  #KronosStar #POKRally
mbdata,20140123174614,whiteprotein,,,,chatter,Negative,fyi this website badprofiles.kronos/tacky is spreading nasty blogs around #gettingFired
mbdata,20140123174631,BlueVelvet,,,,pok_rally,Neutral,RT @POK everyone here at the POK Rally in the Park is singing along with Viktor-E to Mitchell's Big Yellow Taxi
mbdata,20140123174637,KronosQuoth,,,,pok_rally,Neutral,"Try not to become a person of success, but rather try to become a person of value.  #POKRally #HI"
mbdata,20140123174708,KronosQuoth,,,,pok_rally,Negative,An unexamined life is not worth living.  #KronosStar #POKRally
mbdata,20140123174708,KronosQuoth,,,,pok_rally,Neutral,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI
mbdata,20140123174731,carjunkers,,,,Chatter,Negative,"This is NUTS, I swear I'm getting 100s of followers from this program!! Check it followers.kronos/getpeople #abila #followers"
mbdata,20140123174731,KronosQuoth,,,,pok_rally,Negative,The best revenge is massive success.  #KronosStar #POKRally
mbdata,20140123174731,KronosQuoth,,,,pok_rally,Negative,Your problem isn't the problem. Your reaction is the problem.  #POKRally #HI
mbdata,20140123174731,KronosQuoth,,,,Chatter,Positive,"We become what we think about most of the time, and that's the strangest secret.  #POKRally #HI"
mbdata,20140123174755,Clevvah4Evah,,,,pok_rally,Negative,Always flush out your ideas before presenting #POK #Rally #Grammar
mbdata,20140123174800,gardener4958,,,,Chatter,Neutral,RT @maha_Homeland Viktor-E is bringing their special blend of inspiration and music to the POK Rally in the Park!
mbdata,20140123174800,maha_Homeland,,,,Chatter,Neutral,Professor Lorenzo Di Stefano teaches environmental science at Abila U
mbdata,20140123174800,truthforcadau,36.051,24.854,,Chatter,Neutral,classic cover of a classic song Big Yellow Taxi is one of the best! #viktor-e #POKRallyinthepark
mbdata,20140123174813,POK,,,,Chatter,Neutral,Sylvia thanks Viktor-E for joining the POK rally today and looks forward to more music later today
mbdata,20140123174823,KronosQuoth,,,,pok_rally,Negative,"Everything has beauty, but not everyone can see.  #KronosStar #POKRally"
mbdata,20140123174823,junkman377,,,,Spam,Negative,You look different in this photo. pics.kronos/pics  #abila #pictures
mbdata,20140123174851,KronosQuoth,,,,pok_rally,Negative,"The past is a ghost, the future a dream. All we ever have is now.  #KronosStar #POKRally"
mbdata,20140123174851,KronosQuoth,,,,pok_rally,Negative,Happiness is not something readymade.  It comes from your own actions.  #KronosStar #POKRally
mbdata,20140123174851,KronosQuoth,,,,pok_rally,Neutral,How wonderful it is that nobody need wait a single moment before starting to improve the world.  #KronosStar #POKRally
mbdata,20140123174900,POK,,,,Chatter,Neutral,Next up is Professor Lorenzo Di Stefano of Univ of Abila to talk about corporate social responsibility
mbdata,20140123174900,truthforcadau,36.051,24.854,,Chatter,Positive,Viktor-E should collaborate with Joni Mitchell #wishfulthinking
ccdata,20140123174900,,,,N. Pilau St / N. Barwyn St,hit_and_run,Negative,VEHICLE ACCIDENT-REPORT
mbdata,20140123174918,KronosQuoth,,,,pok_rally,Negative,You measure the size of the accomplishment by the obstacles you had to overcome to reach your goals.  #POKRally #HI
mbdata,20140123174918,KronosQuoth,,,,pok_rally,Positive,"Take up one idea. Make that one idea your life - think of it, dream of it, live on that idea.#POKRally #HI"
mbdata,20140123174918,KronosQuoth,,,,pok_rally,Neutral,The starting point of all achievement is desire.  #POKRally #HI
mbdata,20140123174918,KronosQuoth,,,,pok_rally,Negative,"Life is not measured by the number of breaths we take, but by the moments that take our breath away.  #KronosStar #POKRally"
mbdata,20140123174927,maha_Homeland,,,,chatter,Neutral,Prof Di Stefano is a distinguised member of the UofA faculty
mbdata,20140123174927,Viktor-E,,,,chatter,Negative,Viktor-E wants to thank all the fans who have turned out for a great rally today.
mbdata,20140123174943,eazymoney,,,,chatter,Negative,you r famous now haha  badprofiles.kronos/tacky   #abila #pictures
mbdata,20140123174943,maskedWoman101,,,,chatter,Negative,"Gain over 1,000 followers a week by using: getem.kronos/followers #abilaFinest #followme"
mbdata,20140123174943,KronosQuoth,,,,pok_rally,Positive,"Don't raise your voice, improve your argument.  #POKRally #HI"
mbdata,20140123174953,POK,,,,chatter,Neutral,Sylvia Marek welcomes Lorenzo Di Stefano to the podium
mbdata,20140123175000,blueSunshine,,,,chatter,negative,RT @truthforcadau Viktor-E should collaborate with Joni Mitchell #wishfulthinking
mbdata,20140123175000,SaveOurWildlands,,,,chatter,Positive,Scientists warn of ?devastation beyond belief?: SOW.kronos/climatechange/distafano_interview
ccdata,20140123175000,,,,N. Taxiarchon Ave / N. Alm St,Fire,Negative,TRAFFIC STOP
mbdata,20140123175006,KronosQuoth,,,,pok_rally,Positive,"When I let go of what I am, I become what I might be.  #KronosStar #POKRally"
mbdata,20140123175006,KronosQuoth,,,,chatter,Neutral,The only place where success comes before work is in the dictionary.  #POKRally #HI
mbdata,20140123175006,KronosQuoth,,,,pok_rally,Positive,"Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI"
mbdata,20140123175006,KronosQuoth,,,,pok_rally,Positive,"Nothing is impossible, the word itself says, Im possible!  #KronosStar #POKRally"
mbdata,20140123175027,BlueVelvet,,,,chatter,Positive,RT @Viktor-E Viktor-E wants to thank all the fans who have turned out for a great rally today.
mbdata,20140123175029,KronosQuoth,,,,chatter,Positive,People rarely succeed unless they have fun in what they are doing.  #POKRally #HI
mbdata,20140123175029,KronosQuoth,,,,pok_rally,Negative,Life shrinks or expands in proportion to ones courage.  #KronosStar #POKRally
mbdata,20140123175029,KronosQuoth,,,,pok_rally,Negative,The only person you are destined to become is the person you decide to be.  #KronosStar #POKRally
mbdata,20140123175029,KronosQuoth,,,,pok_rally,Positive,"The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI"
mbdata,20140123175050,grassGreeener,,,,chatter,Positive,discount drugs with no prescription required  cheapdrugs.kronos/meds #meds #abila
mbdata,20140123175050,KronosQuoth,,,,chatter,Positive,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI
mbdata,20140123175100,blueSunshine,,,,spam,Neutral,RT @SaveOurWildlands Scientists warn of ?devastation beyond belief?: SOW.kronos/climatechange/distafano_interview
mbdata,20140123175119,Clevvah4Evah,,,,pok_rally,Negative,Don't be disinterested in the movie! #POK #Rally #Grammar
mbdata,20140123175119,KronosQuoth,,,,pok_rally,Positive,"Dreaming, after all, is a form of planning.  #KronosStar #POKRally"
mbdata,20140123175119,KronosQuoth,,,,chatter,Neutral,Intuition influences your own observations #POKRally #HI
mbdata,20140123175123,maha_Homeland,,,,chatter,Neutral,Prof De Stefano teaches environmental science at the University of Abila
ccdata,20140123175123,,,,N. Carnero St / N. Omirou St,Fire,Negative,SUBJECT STOP
